800	553	449
610	540	444
610	538	445
610	545	444
663	537	443
15123	2363	2241
15164	2327	2223
15625	2356	2232
15705	2333	2223
15880	2350	2231
77864	12159	6904
77782	12206	6912
77338	12196	6915
78642	12157	6881
77250	12192	6895
182438	19777	13726
182944	19858	13749
181480	19727	13738
181986	19850	13739
181324	19798	13713
324609	37551	23530
323827	37412	23509
322354	37749	23995
323191	37474	23532
322568	37523	23559
732395	76737	47788
727242	69661	42949
727479	64768	40037
727247	64874	40049
725506	76787	45506
1110	1010	694
1109	1008	695
1107	1006	693
1201	1009	695
1165	1006	695
23923	4118	4814
24402	4112	4242
23615	4116	3909
24225	4117	4826
23841	4113	4222
105583	23009	13962
105346	23564	14070
105142	23019	14029
105861	23222	14594
105220	23019	14041
227380	33870	24879
225889	33882	24918
227060	33831	24883
226277	33913	24916
227201	33840	24886
397365	70877	42689
399489	66189	40411
398371	66070	39972
398503	66032	39842
398191	66081	39838
837979	122177	77546
835882	122163	76968
839706	121980	76973
836905	122060	77006
844464	121996	76975
1088	804	575
1052	803	576
1048	794	574
1059	799	576
1058	801	574
27984	3812	3581
28284	3793	3568
28301	3821	3596
27961	3811	3577
27846	3811	3576
112183	18222	10335
111309	18320	10771
112020	18142	10295
111597	18118	10311
112083	18178	10320
241860	28911	18901
240818	28885	18870
241003	34471	22653
241504	34367	22699
242068	34389	22730
434916	67971	36346
434097	57042	34080
434425	56991	34025
432044	57286	34989
431270	57067	34055
1.05912e+06	130263	82567
1.05324e+06	130225	81663
1.05733e+06	130255	82535
1.06055e+06	130069	82354
1.05163e+06	130519	83205
1030	702	516
1010	706	515
1012	710	516
1013	710	516
1033	706	515
26869	3491	3307
26359	3502	3316
25687	3501	3303
26659	3502	4170
26217	3496	4174
105464	16632	9737
104873	16843	10257
105688	16632	9740
105350	16669	9786
105278	16653	9756
233803	27862	18178
232926	27844	18163
231850	28069	19290
231006	27856	18174
231767	27870	18168
420661	54233	32482
427294	54230	32511
423013	54175	32506
424476	54226	32560
425649	54208	32459
966077	137988	74547
962244	116569	69333
968898	116478	69341
961395	116504	69262
970513	116596	69551
472	326	295
459	324	295
458	330	294
477	327	296
458	324	295
5454	1334	1030
6298	1331	1026
5944	1368	1067
5806	1331	1039
5586	1340	1027
40019	3328	3403
39748	3338	3386
39539	3314	3378
39506	3397	3349
39855	3315	3404
62962	10917	5005
63705	10962	5040
63610	10975	5038
63761	11012	5037
63590	10979	5039
154407	16400	10868
154130	16399	10919
155260	16398	10846
154737	16417	10885
153499	16430	10880
359767	36781	23625
355985	36670	23438
356320	36829	23512
356155	36692	23423
359896	36806	23491
1025	1325	1332
1001	1318	1331
943	1318	1332
1006	1320	1332
949	1325	1332
28875	10436	9256
29528	10240	8756
29871	10230	8760
29110	10231	8753
29179	10246	8772
113509	44890	20942
114107	44727	20538
113318	44700	20541
113166	44689	20518
113699	44711	20552
260835	68654	40452
260515	68621	40479
259329	68592	40520
258756	68533	40453
260143	68641	40478
459172	139573	65167
459860	139689	65036
459474	139515	64956
461114	139711	65286
461473	139659	64996
1.01807e+06	306922	152578
1.01833e+06	277427	152541
1.01692e+06	277324	152630
1.01936e+06	277363	152567
1.01545e+06	277578	152803
848	759	556
844	761	558
871	759	557
846	757	557
833	763	558
21769	3794	4083
22069	3823	3845
22043	3798	4686
22424	3811	4156
22204	3830	3831
91686	21484	12733
91225	21467	12683
91913	21451	12720
92346	21471	12735
91980	21482	12716
210217	34955	23429
209687	34839	23413
209853	34897	23459
208308	34863	23393
208219	34944	23456
373353	70590	44539
373064	70693	44560
374968	70624	44607
375323	70565	44556
372968	70670	44552
836641	141514	92485
837050	141803	93236
830967	168237	100934
828944	141887	93282
836790	141588	92606
865	1351	1185
777	1356	1182
781	1342	1196
852	1359	1182
790	1388	1180
28078	9944	8611
28214	9955	8630
28354	9958	8639
28228	10029	8632
28242	9943	8633
110826	49346	20003
110625	49332	19857
110986	49374	20076
110257	49359	20063
110968	49379	20071
247747	71222	36548
249260	71237	36565
246739	71389	37173
246277	71200	36564
246046	71146	36518
430503	146631	59709
431810	146857	60137
431434	146640	59776
430553	146767	59670
431033	146661	59710
968111	288860	125127
968539	288725	124488
963913	288821	124569
968463	288977	124895
968182	288680	124455
1180	1281	1157
1194	1278	1158
1215	1288	1156
1175	1293	1156
1179	1278	1158
33173	8050	7898
33404	8042	7898
33380	8050	7897
32863	8047	7892
32896	8099	7910
123914	43090	20504
124793	43098	20502
124995	43078	20500
125268	43300	20926
124709	43107	20510
276611	71820	43783
277325	66201	40355
275141	59741	36381
276643	59777	36377
276342	59757	36393
477688	119963	49378
480991	119916	49340
480859	119973	49383
481961	119653	49894
478242	120089	49779
1.06027e+06	234226	104796
1.05417e+06	234245	105002
1.05932e+06	234172	104967
1.06108e+06	234086	104423
1.05715e+06	234054	104374
1166	1407	1289
1138	1406	1289
1145	1441	1289
1143	1409	1290
1171	1410	1290
27568	8700	8641
27750	8691	8634
27452	8679	8620
27798	8786	8630
27738	8681	8630
106720	44773	19830
106963	44761	19817
107099	44849	19837
106904	44783	19822
106289	44760	19800
236200	68432	33717
237668	68363	33692
236427	68410	33724
236033	68381	33691
236322	68395	33722
422406	133700	55441
419464	133651	55416
419550	133723	55419
418165	133676	55430
419676	133706	55429
916657	263173	119505
919931	296078	120522
920162	263092	119554
920096	263165	119611
919309	263237	120097
1096	749	531
1096	745	529
1265	754	531
1103	742	530
1122	751	530
27187	3795	4464
27073	3812	3601
27525	3793	4480
27406	3812	3583
27511	3808	3587
115173	19780	11588
115143	19745	11656
115141	19709	11625
117040	19736	11695
114673	19734	11659
261396	31499	22589
259507	31656	23665
259343	31497	22579
260848	31472	22566
259951	31485	22548
458748	63818	41429
461295	63778	41425
459617	63911	41431
461848	63804	41417
460136	64080	41865
1.05978e+06	138244	93351
1.05063e+06	138082	92795
1.05233e+06	137973	92566
1.04957e+06	163295	101361
1.05493e+06	137980	92668
513	686	692
506	685	692
491	681	692
485	687	692
505	688	693
26411	7713	7385
26794	7721	7389
26853	7739	7389
27032	7692	7362
27005	7893	7888
109324	46206	19581
109768	46238	19533
109717	46296	19523
110218	46247	19540
109620	46246	19559
248613	67356	40222
249818	67340	40231
249503	67413	40220
250751	67252	40234
250101	67328	40226
444842	135309	70885
