657.800000	1052.400000	661.800000	
15393.200000	4470.200000	2257.600000	
78297.200000	9583.000000	5854.000000	
183299.800000	15536.200000	12177.200000	
323413.600000	22818.000000	16929.600000	
732945.800000	39216.400000	48469.000000	
1172.600000	1732.600000	1137.600000	
24037.400000	7495.400000	4457.400000	
105572.000000	15727.200000	9733.200000	
226584.000000	22165.000000	19689.600000	
400298.600000	38516.400000	28053.600000	
843699.200000	67503.000000	80461.600000	
1080.400000	1525.400000	1083.200000	
28426.800000	7780.200000	3689.800000	
111296.200000	16138.200000	8504.800000	
241682.800000	22041.200000	17037.000000	
431218.200000	33014.000000	23287.200000	
1058448.000000	64690.400000	74781.600000	
1051.600000	1243.800000	877.800000	
26684.400000	6217.600000	3827.800000	
105392.400000	13295.000000	8356.000000	
232318.200000	24061.800000	18012.000000	
424243.400000	36155.000000	25494.200000	
966995.800000	59676.000000	70010.200000	
478.200000	612.200000	429.600000	
5925.000000	2346.800000	1312.400000	
39679.200000	6389.000000	3362.800000	
64769.400000	7968.800000	4636.600000	
154652.600000	12510.000000	8023.600000	
356683.400000	23678.600000	20660.800000	
971.600000	2990.600000	1624.600000	
29130.800000	22417.800000	10254.800000	
114284.200000	40167.800000	22744.800000	
259186.600000	60544.200000	39331.400000	
460293.200000	78338.000000	49453.200000	
1016944.000000	122187.400000	134867.000000	
858.000000	1411.800000	905.000000	
22353.000000	7549.000000	3666.800000	
92220.800000	14941.600000	9521.800000	
209680.000000	23519.000000	20036.600000	
373406.400000	41052.800000	28955.400000	
830642.600000	71607.400000	85062.200000	
779.200000	2264.200000	1274.400000	
28313.600000	19494.000000	8625.400000	
110648.800000	39511.200000	20002.200000	
247283.200000	55247.200000	30103.800000	
430918.400000	75891.600000	45681.200000	
967840.400000	138890.000000	81078.600000	
1243.400000	2544.000000	1424.000000	
33315.400000	15269.200000	7911.400000	
124798.800000	27787.200000	17704.400000	
276732.600000	49576.200000	26684.200000	
479638.000000	61453.600000	39954.400000	
1058848.000000	94072.200000	71589.400000	
1096.000000	2700.200000	1502.800000	
27666.600000	16858.400000	8586.800000	
107355.200000	39353.800000	24033.000000	
236350.400000	52857.800000	30514.000000	
419368.800000	62382.600000	43962.000000	
918128.000000	112217.000000	74486.400000	
1185.800000	1404.600000	898.200000	
27361.600000	7181.800000	3420.600000	
114521.600000	14689.200000	8959.600000	
259119.000000	22201.400000	18651.000000	
460532.400000	38492.000000	27503.200000	
1054512.000000	75685.200000	83109.400000	
507.800000	1333.400000	691.200000	
26693.000000	14356.800000	7200.600000	
109515.200000	28448.600000	17291.600000	
250406.800000	43352.400000	35108.600000	
448358.200000	57757.000000	49466.600000	
1009744.000000	149103.400000	142633.200000	
