657	540	525
628	536	522
628	544	523
625	540	521
630	553	524
15558	5781	3507
15157	5772	3445
15378	5777	4124
15548	5768	3117
15694	5777	4101
77965	12148	6161
78012	12185	6194
77303	12150	6165
77595	12166	6184
77382	12150	6178
182623	19695	15369
182541	19812	15376
182462	19751	15393
182321	19800	15397
181730	19731	15392
326150	25763	19794
323504	25651	19769
324303	25781	19608
324423	25694	19773
325424	25764	19814
728882	45238	63454
729599	41027	54325
729548	38324	53887
729145	38511	46078
728483	38359	46425
1127	945	922
1111	943	921
1238	953	920
1112	987	919
1246	941	919
24001	9324	5118
23983	9326	5105
24337	9498	5607
24480	9315	5120
22820	9324	5118
105388	21362	9733
105983	21396	9707
105420	21392	9719
105532	21611	10228
106026	21382	9719
226159	31584	15552
227233	31761	16701
227440	31558	15554
226078	31585	15554
226850	31541	15527
398531	44955	33692
399893	44858	33779
400465	44984	33713
398824	44874	33635
400949	44976	33697
846213	68272	59015
844075	68516	59111
845972	68259	58983
841764	81202	70001
841575	73169	61776
1067	806	780
1060	801	780
1077	796	779
1088	841	844
1079	792	776
28687	8855	5643
28869	8840	5641
28220	8848	5670
27877	8852	5642
28231	8836	5650
109785	18166	8089
110645	18131	8066
111081	18143	8074
111998	18163	8088
111732	18116	8053
242311	28910	13726
241178	29102	14153
239739	28915	13761
241761	28891	13716
242188	28943	13778
428010	39852	27393
431594	39981	27442
430292	39884	27429
430385	39918	27415
429844	39913	27434
1.05886e+06	72181	83693
1.05963e+06	72157	84731
1.05288e+06	72143	85026
1.06051e+06	72116	85519
1.05602e+06	72161	82809
1057	704	670
1012	706	667
1030	706	670
1043	701	666
1038	703	667
26068	7827	5344
26747	7812	5309
26676	7824	5323
26590	7809	5317
27172	7842	5326
103707	20055	9830
104812	20068	9849
104902	20078	9841
105094	20026	9824
105696	20053	9835
231423	33115	16319
231521	33140	16381
230494	33098	16343
233279	33164	16386
231867	33093	16379
423790	45522	31770
423130	45501	31739
423123	38222	26661
422327	38240	26684
423179	38184	26662
961338	68264	79563
959207	68168	75789
963307	68270	75867
960819	68186	75980
963341	68247	74887
470	353	319
471	323	335
485	329	317
470	326	315
528	328	313
5617	2356	2056
5768	2353	2400
5804	2369	2390
5899	2378	2397
5744	2377	2396
39290	8214	4260
39830	8227	4272
39555	8207	4262
39840	8255	4280
39961	8217	4265
63286	10972	5028
63730	10969	5227
63514	10957	5039
63226	10997	5037
64541	10975	5026
153574	16615	8634
155171	16455	8129
154927	19730	10039
154976	19566	9654
154853	19750	10219
356332	31225	21821
359273	31169	21792
359352	31226	21844
359611	31217	21776
359909	31227	21782
1017	1568	1595
963	1568	1589
984	1575	1595
941	1575	1590
950	1575	1596
28922	25514	13041
29195	25508	13032
29233	25512	13041
28724	25486	13040
29366	25530	13024
114829	53606	23805
114182	44729	19988
113928	44704	19974
114266	44700	19941
113533	44690	19941
259350	68488	31702
259276	68583	31725
258374	68712	32321
260431	68557	31736
258255	68487	31702
460380	92427	52578
459788	92331	52734
460685	92420	52796
459545	92491	52966
458918	92445	52801
1.0187e+06	133220	141207
1.01789e+06	133235	141293
1.01926e+06	133349	141135
1.01611e+06	133327	141329
1.01808e+06	133211	141094
844	763	733
842	759	735
866	761	733
844	758	733
1013	753	733
22184	9900	6263
22236	9900	6262
22578	9908	6272
22574	9884	6260
22879	9875	6286
92816	21468	9580
91811	21445	9572
91927	21456	9576
92502	21464	9560
92496	21672	10093
210999	34861	24847
210865	34866	24850
210299	34896	24850
208701	34886	24845
209430	34855	24851
374612	47107	36538
374465	47157	36543
372603	47064	36526
371254	47182	36537
372194	47098	36530
828000	96984	106097
828538	87952	98628
830903	82411	93175
831199	82205	93059
831199	82381	93167
832	1348	1248
766	1349	1248
792	1352	1245
793	1347	1249
749	1350	1253
28411	23122	10301
27947	23148	10300
28435	23283	10790
28535	23169	10294
28727	23144	10316
110506	49390	20049
110551	49311	20070
111023	49601	20870
110709	49334	20060
110388	49284	20034
246278	71399	29733
245877	71169	28759
246368	71351	29697
247744	71178	28769
248118	71225	28778
430088	94357	49268
431734	94421	49878
431296	94268	49238
432721	94457	49862
430415	94197	49241
967790	145267	80193
969224	145252	80196
968758	145231	80132
970751	168261	86794
968728	145101	80157
1201	1281	1329
1192	1281	1334
1184	1289	1325
1270	1291	1339
1264	1283	1330
33381	19402	8944
33313	19390	8934
33465	19403	8951
33889	19392	8947
33498	19395	8941
124880	36314	17229
124904	36279	17221
124833	36309	17251
125442	36274	17025
124361	36271	17231
275287	59744	26798
274664	59995	27432
275941	59761	26773
273678	59770	26827
274696	59745	26792
480052	77409	48986
482776	77367	48950
480453	77469	49385
479412	77362	48978
481733	77345	48973
1.05903e+06	136665	69805
1.05893e+06	136676	69791
1.05758e+06	136813	70411
1.06163e+06	136898	70375
1.05196e+06	136634	69753
1097	1406	1426
1117	1414	1419
1162	1406	1422
1182	1410	1427
1163	1421	1423
27474	20843	10438
27631	21027	10920
27308	20847	10427
27206	20940	10433
27699	21035	10966
107284	44781	19810
107079	44765	19812
106698	44775	19800
107010	44950	20675
107108	44715	19827
236503	68625	30113
235983	68349	29242
235784	68598	29885
236547	68410	29276
235057	68367	29201
420516	85575	50458
419633	85157	49827
420632	85284	49842
418718	85249	49861
419345	85294	49860
918282	132870	73055
921849	160287	80638
914779	132818	73133
916594	132778	73144
918756	132899	73118
1105	746	733
1138	750	734
1135	744	731
1157	754	738
1112	744	736
27216	8970	5896
26887	8957	5894
26881	8943	5881
27081	8968	5886
27118	8962	5881
114365	19896	9449
114785	19697	8915
114372	19761	8936
114802	19732	8945
114341	19782	8934
258932	31474	23545
257429	31492	23560
257801	31475	23564
259611	31710	24713
259806	31555	23569
460821	43347	32549
460389	43307	32544
459285	43229	32569
458475	43528	33157
460311	43213	32555
1.0577e+06	78268	93287
1.05735e+06	78209	93386
1.05043e+06	78362	92762
1.04685e+06	78158	92627
1.05224e+06	91328	100571
496	688	685
521	682	685
472	686	681
510	683	700
500	681	686
26792	21426	9187
26823	21464	9199
26897	21467	9188
26807	21444	9189
26703	21460	9192
108978	46194	17236
108830	46223	17247
109339	46183	17235
109698	46243	17239
109410	46241	17233
251389	67390	43435
249776	67399	43441
251041	67428	43412
250334	67380	43417
249139	67377	43444
444623	94881	58077
446046	94869	58065
445116	95121	58757
446884	94880	57989
445284	94907	58071
1.00815e+06	145495	150256
1.00952e+06	145467	149453
1.00709e+06	145263	149326
1.01046e+06	145673	150410
1.01064e+06	145434	149907
