655	538	536
628	542	535
622	546	541
623	538	533
613	542	538
14968	6859	5613
15164	6859	5376
14992	6860	5479
15195	6849	5370
15535	6880	6390
77098	29072	19797
77726	29626	20185
77382	29063	20046
78041	29095	20034
76928	29101	20030
182914	66323	44972
182908	59308	38504
182290	55301	37114
183807	55289	37090
182136	55235	37110
324316	97563	63560
325039	97598	63681
324748	97786	64007
324482	97718	64174
324225	97588	63337
732433	247405	141337
729089	247391	140866
727728	247891	141129
731389	248231	140905
731494	244320	141241
1193	949	874
1107	949	877
1120	943	874
1111	986	917
1145	939	872
23545	11242	8982
23919	11235	8967
23912	11252	8978
23620	11246	8998
23885	11220	8973
105901	47945	37934
106153	47901	37887
106034	47970	37930
105635	47927	37954
105740	47931	37910
226517	102820	78945
227856	102829	78943
226613	103006	79375
227299	103028	79576
227441	102976	79613
397415	181421	139034
400244	181774	139713
399874	181641	139993
399338	181541	139072
400794	181405	139088
837043	426105	287038
844293	401118	286832
843831	400887	286503
839037	401053	287146
843637	401094	287072
1071	800	734
1106	804	735
1054	806	730
1051	807	733
1066	806	735
28232	11488	9170
27987	11499	9183
27233	11481	9168
28694	11492	9172
28194	11497	9165
111885	41489	30993
111961	41470	30758
113152	41486	30806
111487	41476	30750
110278	41565	30780
243790	86741	62582
240291	86810	62624
243324	86799	62605
241882	86790	62609
241563	86730	62578
432054	157150	110365
433683	157129	110417
436324	157367	111050
431804	157142	110458
432805	157380	111054
1.06037e+06	418196	271073
1.05411e+06	442446	270926
1.05252e+06	418211	271095
1.05596e+06	418413	271888
1.0601e+06	417649	271837
1007	709	666
996	710	668
1190	705	664
994	722	663
1042	704	663
26165	10172	8919
26171	9990	8426
26063	9979	8412
26370	9995	8422
25687	9967	8422
103411	39305	28861
102637	39257	28593
105316	39313	28632
105623	39261	28634
104551	39311	28662
230758	81682	59568
233593	81731	59537
231038	81797	59553
231321	81695	59537
232133	81869	59604
422053	148300	107564
420497	148355	107632
425366	148377	107606
424559	148350	107601
425426	148297	107581
958362	383067	242644
964838	426490	242993
957007	382878	243260
968145	383016	242544
962649	383347	243283
474	326	322
472	329	319
472	329	324
459	328	323
459	323	323
5430	2375	2060
5692	2379	2388
6110	2373	2053
6352	2379	2056
6308	2365	2056
39448	13386	10118
39647	13344	10086
39938	13381	10085
39626	13349	10075
39712	13355	10085
63464	20805	15492
62490	20914	15485
63828	20839	15492
63282	20834	15494
63081	20836	15511
155364	49740	34616
154141	49739	34605
153951	49945	35236
154446	49744	34616
154956	49741	34594
359393	114070	78129
358996	113993	78137
360114	113942	78350
356513	114268	78835
357446	113961	78305
1013	1320	1343
983	1321	1342
976	1320	1338
975	1452	1744
1039	1323	1343
29248	30113	15615
29409	30114	15604
28970	30104	15598
29110	30105	15595
29297	30101	15596
114268	99761	52320
114468	99732	52329
115156	99770	52338
114708	99724	52317
115501	99765	52345
259204	231991	110754
260745	231994	110799
261708	231967	110711
261068	232008	110778
260971	231884	110781
460046	417200	201845
459536	417326	202132
460505	417455	202242
460505	417431	202194
459425	417249	201846
1.02202e+06	955766	421900
1.01607e+06	926242	421443
1.01895e+06	926534	421784
1.01904e+06	926205	421717
1.02012e+06	925955	421848
835	764	734
863	759	733
833	762	738
837	754	734
843	761	744
22468	12013	10127
22248	12184	10602
23015	12038	10130
22240	12012	10109
22471	12031	10151
91636	47497	38065
91567	47524	38081
92662	47507	38091
91862	47529	38080
93037	47465	38097
208892	103743	80557
209433	103724	80554
209157	103678	80541
210817	103654	80545
211189	103653	80533
373755	192244	144922
374023	192414	145304
372909	192352	144954
373473	192168	144901
372526	192448	145273
838722	483642	315537
834804	455728	315834
835063	455606	316174
834453	455881	316161
832940	455681	315544
822	1347	1215
825	1353	1218
791	1349	1214
743	1352	1214
874	1349	1211
28329	28048	14906
28171	28030	14952
28275	28027	14935
28263	28060	14940
28427	28017	14943
110802	101931	51480
110743	101778	51639
110772	101840	51470
110625	101857	51477
110992	101959	51461
248952	230490	100323
247529	230416	100478
248019	230589	100516
247747	230479	100554
248277	230285	99878
430162	399284	164729
430262	398865	164915
430678	399009	164305
429692	399070	164250
429440	399167	164711
967816	884584	362898
966601	928288	363155
966248	884579	362864
963650	884694	362994
964572	884618	363011
1223	1294	1165
1267	1280	1167
1265	1280	1171
1268	1275	1169
1182	1287	1163
33103	22835	16274
33532	22845	16100
33621	22846	16281
