711	543	428
610	537	426
609	543	427
627	538	427
609	545	429
15153	2336	1893
15840	2371	1891
15614	2346	1913
15632	2344	1891
15080	2351	1906
76960	5161	6185
77861	5195	6181
77708	5162	5564
77176	5216	5575
77833	5176	5576
182718	19829	11147
181538	19752	11195
182646	20025	11535
183109	19803	11211
182542	19750	11210
325673	25762	17850
322737	25750	17865
321729	25756	17650
323947	25759	17885
324319	25776	17915
730482	58452	37820
730156	52819	34150
727487	49354	31810
730936	49267	31747
727668	49375	31788
1118	946	641
1108	939	641
1113	947	641
1136	945	641
1144	946	640
23860	3840	3629
23942	3834	3612
23073	3846	3306
24032	3832	3291
23924	3845	3312
106109	8600	8554
105911	8618	8546
105550	8835	9053
106214	8589	8520
105940	8617	8546
227062	31549	15547
226468	31562	15572
227879	31542	15575
225540	31596	15592
226239	31572	15370
401935	44902	29963
400994	45125	30579
398518	44943	29988
400467	44934	29966
398522	44915	29948
843256	96111	54774
844218	96139	54781
838304	96083	54716
845027	113649	63876
845188	101386	54737
1089	796	566
1058	840	612
1064	801	568
1053	800	567
1046	800	567
28615	3823	3157
28509	3819	3143
28288	3808	4018
27686	3823	3185
27989	3808	3141
112064	8020	7147
112275	7997	7160
112125	8017	7148
111513	8012	7158
111839	8005	7133
243642	29111	14928
243219	28911	13752
242301	28938	13775
242145	28942	13793
243248	28924	13798
433032	39885	22510
434132	39887	22532
434016	39907	22519
430440	39883	22507
434759	39919	22509
1.06016e+06	99817	57656
1.0542e+06	99737	57748
1.054e+06	99764	57618
1.05287e+06	99759	57663
1.05553e+06	99759	57669
1009	707	511
1024	716	514
997	712	521
999	704	516
1006	703	512
26148	3522	2900
26330	3489	2898
25756	3508	2907
25790	3501	2914
26319	3501	2903
104547	8803	7847
104770	8771	7857
104225	8812	7843
104565	8779	7828
105238	8815	7859
233092	33093	16350
231920	33139	16385
230563	33118	16385
231349	33359	17616
231874	33083	16390
422776	45520	26604
426377	45450	26557
422147	39889	23405
425048	39871	23455
422775	39795	23371
970940	91613	55860
959788	87764	53077
961025	87810	53181
968836	87895	53240
962761	87770	53140
466	329	292
458	326	291
478	324	291
458	329	292
458	360	291
5649	1341	978
5775	1333	985
5817	1325	978
5505	1334	971
6311	1326	977
39739	3305	2895
39571	3293	2901
39644	3306	2895
40087	3382	2899
39805	3310	2883
63404	4264	4275
64014	4295	4303
62881	4282	4294
63671	4262	4277
63619	4288	4300
155188	16402	8121
154909	16462	8144
155311	16441	8173
