610	545	429
611	551	429
623	538	427
667	551	428
610	537	428
14805	5779	3490
14877	5757	3435
14718	5789	4099
15403	5774	3140
14767	5786	4148
76673	18250	11687
77626	18233	11691
76695	18231	11722
77241	18251	11724
77365	18225	11704
182816	34610	24242
182379	34615	24262
182560	34635	24278
183078	34860	25536
182309	34654	24260
324430	57574	40512
324527	53046	37141
322791	47932	33643
322711	47897	33699
324334	47902	33667
731710	135637	79027
728028	115291	73683
730322	115134	73263
729105	115046	73250
731391	115397	73693
1113	948	749
1227	942	747
1120	944	750
1100	940	747
1231	949	750
24279	9334	5116
23694	9323	5116
25189	9507	5619
24330	9317	5114
24305	9316	5132
105299	32716	20496
105685	32757	20542
105675	32719	20546
105780	32747	20553
105608	32940	20979
225755	59549	42248
227488	59551	42262
226834	59679	43161
226963	59514	42273
227130	59552	42253
398462	96830	71116
397751	96982	71123
396931	96988	71093
399597	96847	71096
398374	96902	71170
838695	191511	145284
842948	191514	145092
842182	224767	156700
843035	191754	145542
836228	191615	145119
1066	795	636
1049	800	637
1232	807	638
1045	799	632
1061	803	638
28080	8840	5637
28639	8838	5633
26958	8835	5680
27960	8832	5628
28044	8847	5639
111523	28422	17123
112189	28417	17094
111866	28609	18256
112017	28630	17606
111303	28399	16928
240822	50890	33863
241756	50856	33673
241810	50864	33680
244009	50860	33680
243707	50872	33687
434804	80703	59606
431527	80687	59634
434587	80659	59638
430313	80691	59617
434447	80876	60014
1.05312e+06	218317	143787
1.05676e+06	218367	143770
1.05978e+06	218640	144219
1.04882e+06	218514	143743
1.06322e+06	246091	146791
1010	709	502
1043	710	502
1034	705	499
998	748	550
999	709	500
27108	7840	5319
25809	7831	5314
26512	7813	5311
26279	7839	5327
26587	7828	5311
104007	25822	16829
103652	25823	16805
104656	25843	16828
104421	25816	16854
104950	25829	16834
232799	46849	34685
231606	47015	35096
233150	46852	34463
229452	46832	34474
230225	46854	34433
421107	76285	56831
425300	76376	56912
426696	76235	56853
424712	76317	56880
420619	76228	56825
968027	196986	127498
966565	196764	126699
962092	196802	126944
960524	196899	127086
956664	196672	126869
459	328	296
459	326	295
459	325	296
459	330	296
458	342	296
5397	1334	1271
6046	1337	1273
5755	1331	1275
5436	1331	1266
5753	1335	1272
39512	8231	5680
39657	8239	5684
39576	9746	6761
39525	9735	6749
39807	9760	6766
63156	17315	10040
63433	17973	10184
63541	17330	10067
63393	17355	10080
62818	17620	10610
153626	37157	22717
155014	37139	22842
154022	37123	22713
154029	37338	23586
153713	37126	22714
356563	83575	51000
355690	75306	44178
359369	69855	41866
356904	69858	42041
359013	69848	41999
959	1319	1351
972	1321	1357
1011	1319	1350
1035	1321	1351
977	1322	1352
29198	21312	10740
29007	21334	10750
29199	21348	10752
29120	21331	10750
29280	21538	11252
115227	65666	32138
113725	65764	32164
114279	65696	32177
114181	65683	32132
112574	65722	32169
259760	133752	68154
259767	133785	68211
259750	133775	68121
260486	133797	68097
259856	133953	68521
458929	216572	109310
462034	216596	109639
459375	216656	109693
458806	216055	109699
461297	216595	109298
1.01764e+06	464908	248085
1.01912e+06	465022	248518
1.01875e+06	504740	248976
1.01977e+06	465245	248766
1.02171e+06	465118	248788
841	762	608
852	761	603
846	756	598
868	761	601
835	754	607
22087	9887	6264
22509	9887	6261
22685	9893	6280
22024	9896	6263
22467	9881	6254
91874	32396	21530
91661	32357	21517
91882	32386	21555
91458	32379	21571
91734	32588	22692
210186	62692	43789
209841	62741	43770
210122	62850	44388
210649	62701	43785
209816	62706	43764
373264	105439	78064
373786	105415	78146
373608	105424	78033
372369	105448	78054
373235	105451	78052
830886	252924	166237
828898	253094	166350
830217	253291	166666
833936	253320	166968
829620	283997	166877
800	1351	1192
863	1349	1193
794	1347	1192
792	1353	1192
756	1347	1193
28095	23139	10296
28240	23131	10315
28587	23134	10304
28450	23145	10295
28243	23156	10292
111031	73895	29621
110384	73873	29633
109997	74098	30238
110823	73864	29646
111123	73863	29637
246484	140817	58928
249521	140930	59337
247649	140754	58780
247172	140768	58748
246437	140650	58684
430143	228639	103200
430302	228123	103595
430453	228187	103627
431926	228656	103508
430650	228729	103165
966504	479238	201476
966737	479494	201446
969847	479203	201285
968928	479322	201373
967570	479262	201538
1199	1282	1125
1187	1290	1123
1201	1282	1123
1186	1280	1123
1220	1288	1122
33286	19582	9423
33368	19401	8954
33260	19383	8943
33205	19394	8951
33122	19382	8939
124699	54195	25199
124903	54172	25225
124051	54332	26008
125757	54357	25631
125088	54169	25215
274738	104335	54088
276854	104355	54101
275757	104563	54686
275530	104399	54088
274530	104350	54071
481073	174645	86210
481231	175024	85627
481838	174928	85547
480453	174961	85558
477798	174975	85580
1.05982e+06	403246	180892
1.06122e+06	390453	181152
1.06254e+06	390427	180839
1.06214e+06	390545	181174
1.0574e+06	390357	180891
1154	1417	1365
1192	1412	1359
1181	1406	1369
1150	1409	1362
1203	1414	1363
27604	20845	10429
27521	21024	10928
27690	20847	10419
27472	20841	10445
27650	21028	10918
107095	62332	28303
106979	62333	28506
107241	62330	28298
107872	62317	28295
107529	62301	28463
236875	136128	60773
235198	135654	61041
236222	135568	60422
236246	135556	60385
236078	135504	60478
418316	210820	99028
416707	211127	98624
418260	211221	98556
419901	210925	98997
418959	211397	98823
918630	424369	203499
918807	424264	203741
922173	424116	203088
919217	464310	203694
914834	424442	203738
1104	751	614
1131	751	609
1098	749	611
1098	746	607
1141	748	610
27387	8951	5878
27499	8955	5890
27207	8955	5892
27061	9001	5892
27521	8955	5887
114453	29900	19756
115404	29910	19836
115173	29881	19812
115639	30124	21008
115605	30081	20245
258464	59453	42848
259508	59445	42653
260722	59452	42622
260498	59419	42642
258775	59410	42594
458955	94053	72295
457919	94004	72255
458429	93940	72332
458780	94059	72217
458775	93905	72250
1.053e+06	245735	169695
1.0624e+06	245789	169794
1.05509e+06	245752	169615
1.05376e+06	245530	168709
1.05372e+06	279530	173576
474	682	671
505	682	670
479	683	669
498	678	670
477	683	670
26940	21460	9183
26880	21456	9197
26638	21458	9185
26804	21432	9180
26746	21448	9192
110279	67231	34660
109411	67289	34651
109960	67785	34727
110198	67288	34659
109020	67802	34963
251160	133410	73261
251392	132997	73247
249100	133516	73697
250219	133231	73283
250205	133361	73255
445614	209078	127308
444993	209123	127329
446101	208984	127340
444687	209102	127315
444924	209255	127962
1.00971e+06	526143	288174
1.0047e+06	525959	287928
1.0097e+06	526539	288137
1.00822e+06	526237	287733
1.00898e+06	550404	287906
