658.600000	542.600000	445.000000	
15499.400000	2345.800000	2230.000000	
77775.200000	12182.000000	6901.400000	
182034.400000	19802.000000	13733.000000	
323309.800000	37541.800000	23625.000000	
727973.800000	70565.400000	43265.800000	
1138.400000	1007.800000	694.400000	
24001.200000	4115.200000	4402.600000	
105430.400000	23166.600000	14139.200000	
226761.400000	33867.200000	24896.400000	
398383.800000	67049.800000	40550.400000	
838987.200000	122075.200000	77093.600000	
1061.000000	800.200000	575.000000	
28075.200000	3809.600000	3579.600000	
111838.400000	18196.000000	10406.400000	
241450.600000	32204.600000	21170.600000	
433350.400000	59271.400000	34699.000000	
1056374.000000	130266.200000	82464.800000	
1019.600000	706.800000	515.600000	
26358.200000	3498.400000	3654.000000	
105330.600000	16685.800000	9855.200000	
232270.400000	27900.200000	18394.600000	
424218.600000	54214.400000	32503.600000	
965825.400000	120827.000000	70406.800000	
464.800000	326.200000	295.000000	
5817.600000	1340.800000	1037.800000	
39733.400000	3338.400000	3384.000000	
63525.600000	10969.000000	5031.800000	
154406.600000	16408.800000	10879.600000	
357624.600000	36755.600000	23497.800000	
984.800000	1321.200000	1331.800000	
29312.600000	10276.600000	8859.400000	
113559.800000	44743.400000	20618.200000	
259915.600000	68608.200000	40476.400000	
460218.600000	139629.400000	65088.200000	
1017626.000000	283322.800000	152623.800000	
848.400000	759.800000	557.200000	
22101.800000	3811.200000	4120.200000	
91830.000000	21471.000000	12717.400000	
209256.800000	34899.600000	23430.000000	
373935.200000	70628.400000	44562.800000	
834078.400000	147005.800000	94508.600000	
813.000000	1359.200000	1185.000000	
28223.200000	9965.800000	8629.000000	
110732.400000	49358.000000	20014.000000	
247213.800000	71238.800000	36673.600000	
431066.600000	146711.200000	59800.400000	
967441.600000	288812.600000	124706.800000	
1188.600000	1283.600000	1157.000000	
33143.200000	8057.600000	7899.000000	
124735.800000	43134.600000	20588.400000	
276412.400000	63459.200000	38657.800000	
479948.200000	119918.800000	49554.800000	
1058398.000000	234156.600000	104712.400000	
1152.600000	1414.600000	1289.400000	
27661.200000	8707.400000	8631.000000	
106795.000000	44785.200000	19821.200000	
236530.000000	68396.200000	33709.200000	
419852.200000	133691.200000	55427.000000	
919231.000000	269749.000000	119857.800000	
1136.400000	748.200000	530.200000	
27340.400000	3804.000000	3943.000000	
115434.000000	19740.800000	11644.600000	
260209.000000	31521.800000	22789.400000	
460328.800000	63878.200000	41513.400000	
1053448.000000	143114.800000	94548.200000	
500.000000	685.400000	692.200000	
26819.000000	7751.600000	7482.600000	
109729.400000	46246.600000	19547.200000	
249757.200000	67337.800000	40226.600000	
444746.200000	135375.600000	70846.000000	
1007920.000000	275063.200000	146998.400000	
