617.800000	468.200000	429.200000	
15127.000000	6827.400000	4133.400000	
77340.400000	22386.600000	14796.200000	
182949.600000	45008.200000	28060.000000	
323491.400000	73962.800000	45758.600000	
731462.400000	183786.800000	100681.400000	
1126.600000	657.200000	750.200000	
23955.400000	11249.800000	6956.000000	
105780.600000	38180.400000	28239.400000	
226854.400000	78914.400000	57383.400000	
399876.000000	144216.400000	96979.400000	
843278.000000	305777.800000	192201.000000	
1062.800000	620.800000	633.800000	
28300.200000	10833.200000	7746.600000	
111879.000000	31636.000000	24460.800000	
242704.800000	67909.600000	46186.800000	
433035.000000	119764.200000	82950.400000	
1055998.000000	327667.800000	206202.200000	
1013.800000	550.600000	507.600000	
26387.400000	9553.400000	7099.200000	
104949.400000	29225.800000	22286.600000	
232055.400000	62164.600000	46265.600000	
424907.800000	112113.200000	78016.600000	
962989.600000	297524.800000	172504.600000	
484.400000	303.000000	298.400000	
5931.800000	2350.800000	1597.600000	
39711.600000	11346.600000	7373.800000	
63387.400000	17851.600000	10909.800000	
154921.000000	36108.000000	24488.600000	
359268.200000	84783.800000	54724.400000	
964.000000	1230.000000	1351.600000	
28976.400000	29942.800000	14252.600000	
113792.600000	85791.600000	44078.600000	
260239.800000	196922.600000	98247.000000	
461162.600000	351242.400000	168130.800000	
1019314.000000	789365.600000	366649.000000	
852.800000	602.200000	602.800000	
22665.400000	11000.200000	7430.600000	
91940.600000	34581.200000	26137.800000	
209959.000000	84625.800000	54150.200000	
372451.600000	137437.400000	92034.200000	
835322.800000	329979.600000	196751.400000	
812.400000	1277.000000	1191.800000	
28260.200000	28085.400000	12511.400000	
110732.200000	86720.200000	42328.000000	
247356.200000	186860.400000	81482.600000	
431567.400000	321809.400000	135506.400000	
965900.000000	723352.400000	285459.800000	
1249.000000	1179.200000	1124.000000	
33064.000000	22590.600000	13473.000000	
125928.800000	69744.600000	36048.400000	
275365.400000	153918.400000	78764.200000	
479273.200000	272317.400000	119695.600000	
1060704.000000	547533.800000	252949.800000	
1161.000000	1356.000000	1360.000000	
27288.800000	27339.000000	13360.400000	
107296.600000	87504.800000	41333.000000	
236714.000000	169235.800000	80645.800000	
419165.600000	301413.800000	142013.600000	
918863.400000	666854.200000	275375.600000	
1143.000000	590.800000	609.400000	
27546.000000	11055.200000	8035.200000	
115020.200000	34832.400000	26828.800000	
260195.400000	87363.000000	57732.800000	
460201.400000	139386.400000	98116.800000	
1052226.000000	366607.400000	225614.200000	
497.400000	666.600000	672.400000	
26560.200000	21753.400000	12300.000000	
109634.800000	70955.600000	40938.800000	
249001.400000	172782.600000	86694.400000	
445895.000000	282050.200000	140302.200000	
1007902.000000	635161.200000	303025.600000	
