5032.233333	239.833333	
21221.233333	1784.500000	
84942.966667	8149.666667	
256457.200000	27108.300000	
400891.766667	42736.533333	
6132.500000	1408.133333	
33155.900000	17617.566667	
79118.766667	64553.533333	
177302.600000	189877.000000	
272146.733333	361922.033333	
5763.133333	1106.033333	
25501.133333	10565.666667	
45288.466667	25340.866667	
125549.733333	101857.666667	
252251.900000	280262.166667	
6105.900000	1109.200000	
23067.000000	8288.233333	
45725.433333	22970.500000	
111299.066667	76625.100000	
208121.800000	185444.500000	
5973.433333	546.833333	
21915.200000	2844.233333	
38731.766667	4905.066667	
86730.766667	14773.200000	
146761.666667	27600.633333	
3385.333333	1351.833333	
32422.133333	44932.466667	
90304.866667	210685.900000	
229554.933333	902465.700000	
435852.133333	2184542.066667	
4247.500000	1009.666667	
20895.833333	20520.266667	
45300.266667	88869.833333	
94999.366667	373643.966667	
148664.133333	945907.833333	
3584.866667	1389.200000	
38192.666667	44208.466667	
87444.566667	210801.333333	
235215.600000	941825.000000	
447928.033333	2274835.266667	
4127.866667	1092.633333	
36482.366667	34644.666667	
85927.433333	153382.433333	
211483.100000	616595.000000	
377090.933333	1443152.733333	
3375.066667	1726.966667	
35734.433333	51012.800000	
82061.400000	234842.066667	
212670.500000	1001436.633333	
401431.333333	2418344.900000	
6227.700000	953.500000	
29049.166667	9700.966667	
66818.400000	31340.433333	
173550.066667	131313.833333	
303801.133333	361707.533333	
4398.366667	596.566667	
45756.466667	28107.266667	
102592.200000	129948.700000	
249286.166667	580882.033333	
447867.900000	1389289.633333	
