624.200000	544.400000	428.200000	
14914.000000	5777.000000	3662.400000	
77120.000000	18238.000000	11705.600000	
182628.400000	34674.800000	24515.600000	
323758.600000	50870.200000	35732.400000	
730111.200000	119301.000000	74583.200000	
1158.200000	944.600000	748.600000	
24359.400000	9359.400000	5219.400000	
105609.400000	32775.800000	20623.200000	
226834.000000	59569.000000	42439.400000	
398223.000000	96909.800000	71119.600000	
840617.600000	198232.200000	147547.400000	
1090.600000	800.800000	636.200000	
27936.200000	8838.400000	5643.400000	
111779.600000	28495.400000	17401.400000	
242420.800000	50868.400000	33716.600000	
433135.600000	80723.200000	59701.800000	
1056340.000000	223985.800000	144462.000000	
1016.800000	716.200000	510.600000	
26459.000000	7830.200000	5316.400000	
104337.200000	25826.600000	16830.000000	
231446.400000	46880.400000	34630.200000	
423686.800000	76288.200000	56860.200000	
962774.400000	196824.600000	127019.200000	
458.800000	330.200000	295.800000	
5677.400000	1333.600000	1271.400000	
39615.400000	9142.200000	6328.000000	
63268.200000	17518.600000	10196.200000	
154080.800000	37176.600000	22914.400000	
357507.800000	73688.400000	44216.800000	
990.800000	1320.400000	1352.200000	
29160.800000	21372.600000	10848.800000	
113997.200000	65706.200000	32156.000000	
259923.800000	133812.400000	68220.800000	
460088.200000	216494.800000	109527.800000	
1019398.000000	473006.600000	248626.600000	
848.400000	758.800000	603.400000	
22354.400000	9888.800000	6264.400000	
91721.800000	32421.200000	21773.000000	
210122.800000	62738.000000	43899.200000	
373252.400000	105435.400000	78069.800000	
830711.400000	259325.200000	166619.600000	
801.000000	1349.400000	1192.400000	
28323.000000	23141.000000	10300.400000	
110671.600000	73918.600000	29755.000000	
247452.600000	140783.800000	58895.400000	
430694.800000	228466.800000	103419.000000	
967917.200000	479303.800000	201423.600000	
1198.600000	1284.400000	1123.200000	
33248.200000	19428.400000	9042.000000	
124899.600000	54245.000000	25455.600000	
275481.800000	104400.400000	54206.800000	
480478.600000	174906.600000	85704.400000	
1060624.000000	393005.600000	180989.600000	
1176.000000	1411.600000	1363.600000	
27587.400000	20917.000000	10627.800000	
107343.200000	62322.600000	28373.000000	
236123.800000	135682.000000	60619.800000	
418428.600000	211098.000000	98805.600000	
918732.200000	432300.200000	203552.000000	
1114.400000	749.000000	610.200000	
27335.000000	8963.400000	5887.800000	
115254.800000	29979.200000	20131.400000	
259593.400000	59435.800000	42671.800000	
458571.600000	93992.200000	72269.800000	
1055594.000000	252467.200000	170277.800000	
486.600000	681.600000	670.000000	
26801.600000	21450.800000	9187.400000	
109773.600000	67479.000000	34732.000000	
250415.200000	133303.000000	73348.600000	
445263.800000	209108.400000	127450.800000	
1008262.000000	531056.400000	287975.600000	
